"Time","trees","people","pollution"
140,878,284,28.055223454514106
141,869,279,30.77382836140918
142,870,273,34.21073165811361
143,869,271,36.36492480476995
144,858,264,38.52464799427761
145,852,258,39.999072276930896
146,845,259,41.028997609079056
147,833,252,42.11588489347159
148,816,253,42.80506746435918
149,810,248,44.14921898528222
150,807,247,44.00548737136655
151,797,250,44.9828408262515
152,787,247,46.0989122264849
153,787,249,47.24825139675866
154,784,245,47.92674259110986
155,776,241,48.76642784583478
156,771,238,49.54772432827491
157,773,238,50.271008983876406
158,767,235,52.21075509639578
159,765,233,53.45876214992051
160,753,233,54.53751813404588
161,753,234,56.25281028103152
162,744,234,57.70481544339671
163,742,237,55.87641374515818
164,740,240,54.85767058495374
165,732,239,55.69284398593468
166,726,241,56.51036655623571
167,723,244,57.292428331090484
168,711,245,56.765239597101285
169,721,246,56.83315940594311
170,719,251,57.1775741188588
171,717,252,57.72186414464368
172,713,254,58.28367296766941
173,708,262,58.68846669801306
174,698,268,58.58142708677077
175,687,272,59.01929785393632
176,685,274,59.34644920279157
177,689,275,59.59735121026659
178,684,277,59.788552879267925
179,689,279,56.162436631287996
180,681,282,52.41298147949045
181,672,287,51.40598901542765
182,667,288,53.36903383015335
183,677,289,44.93684999628097
184,675,293,40.710056973878004
185,676,295,38.84779490114853
186,679,297,40.29366896299708
187,671,294,40.9231569217892
188,664,301,41.85723412264834
189,668,302,42.418435595776586
190,671,302,42.056539580296196
191,687,310,42.356604657596094
192,691,314,42.67325917833556
193,694,313,42.74991361143142
194,714,312,41.17230877133112
195,710,315,41.37661336351125
196,713,315,40.96209921440288
197,713,313,41.67554052822175
198,724,321,42.02689436127156
199,721,322,42.359765951653145
200,717,324,42.845638378471975
201,721,325,43.68364241514362
202,731,321,44.141948017083415
203,724,320,44.920679169666755
204,725,322,45.614638888562055
205,732,320,45.943247721754176
206,735,325,46.69096712564009
207,743,324,47.02274564092723
208,748,320,42.5916539931621
209,753,317,41.36382818565803
210,753,319,40.43138769785277
211,756,320,40.164491342176
212,760,324,41.1471672323713
213,770,323,41.83769611819018
214,773,322,42.786691823226775
215,783,322,44.92064737122618
216,781,323,46.08492768332194
217,789,323,46.59377155536188
218,799,322,47.07195241955249
219,795,324,47.405371130267284
220,798,325,47.71777313159898
221,798,322,48.03013524089463
222,802,322,48.287583959971265
223,805,322,48.61491415080317
224,807,321,50.65334544852494
225,812,322,51.99797701147776
226,813,321,53.0941064803207
227,818,322,53.93647318857029
228,822,321,54.61991079625999
229,818,328,54.673823082294206
230,813,327,54.53455798779315
231,816,328,54.88580964304624
232,819,325,53.719299839017566
233,813,324,50.28800343286569
