"Time","trees","people","pollution"
1109,1119,167,2
1110,1101,166,2
1111,1101,164,2
1112,1090,165,2
1113,1076,163,2
1114,1065,161,2
1115,1053,158,2
1116,1053,157,2
1117,1039,156,2
1118,1023,156,2
1119,1012,154,2
1120,1007,155,1.5
1121,996,149,1.5
1122,983,146,1.5
1123,977,145,1.5
1124,977,142,1.5
1125,954,142,1.5
1126,934,140,1.5
1127,922,138,1.5
1128,914,133,1.5
1129,900,129,1.5
1130,888,126,1.5
1131,878,123,1.5
1132,868,124,2
1133,860,119,2
1134,856,114,2
1135,845,111,2
1136,837,109,3.0999999999999996
1137,830,105,3.335
1138,818,103,3.4175
1139,814,99,3.44715
1140,798,97,3.458275
1141,787,94,3.4626905
1142,780,95,3.4645675499999995
1143,771,93,3.465428135
1144,768,92,2.9658525935
1145,755,87,2.46607531185
1146,755,84,1.966197770355
1147,755,82,2.4662673178115
1148,753,77,2.4663076573695495
1149,740,73,2.565219678513505
1150,720,73,2.5999858874043094
1151,711,72,2.6123858275270795
1152,699,69,2.6169428042627843
1153,688,68,2.6186592911252524
1154,676,66,3.1193188370433793
1155,669,63,3.119576427454763
1156,658,62,3.1275255880272788
1157,645,59,3.1311278142425514
1158,631,58,3.132932095678765
1159,617,57,3.1338461501652124
1160,606,56,3.134306577969349
1161,589,55,3.1345369440795046
1162,579,55,3.1346516281706114
1163,565,53,3.1347085340698375
1164,560,53,3.135148690696232
1165,547,51,3.1354770031606316
1166,532,50,3.1357046803113953
1167,523,50,3.8995123017704643
1168,511,49,5.510488079748589
1169,504,48,6.589400536272667
1170,490,46,7.408506322869091
1171,479,46,8.523332910499557
1172,476,48,8.997877295482104
1173,456,48,9.369423003068933
1174,446,47,9.662604470722517
1175,446,47,9.895204463404754
1176,439,46,10.09587750905256
1177,425,47,10.258307837268196
1178,425,48,10.390754245637538
1179,416,48,10.496674356632363
1180,406,49,10.581735944418666
1181,401,50,10.650156814474483
1182,394,48,10.80466141072325
1183,393,47,10.921515556902659
1184,383,47,11.06166572743101
1185,373,46,11.189636976553539
1186,359,46,11.306344424296434
1187,349,45,11.412405528576777
1188,338,46,11.508473739184424
1189,332,47,11.595237456394816
1190,328,48,9.632966445492853
1191,320,46,9.061967777317685
1192,318,44,8.79416715460099
1193,315,44,7.6811258645375435
1194,305,44,7.304609238299232
1195,298,44,7.59010952927835
1196,291,43,6.218146423525728
1197,284,43,6.510202518334424
1198,280,42,6.425389057647823
1199,272,43,7.0465268740664655
1200,273,43,8.124113769470897
1201,265,42,9.051194269167048
1202,256,40,11.052032395702735
1203,255,40,12.85570231086608
1204,251,39,14.503525506683323
1205,245,36,16.00979277820243
1206,245,36,17.391059951789412
1207,243,35,18.671733404300024
1208,242,34,19.861721049510386
1209,239,33,20.97168891912522
1210,237,32,22.011142153763494
1211,237,31,22.98758746333726
1212,234,29,23.91290173367516
1213,235,26,24.763268226770762
1214,230,24,25.578195634967777
1215,229,24,26.35298899089964
1216,228,22,27.060696354631286
1217,228,22,27.746249139175507
1218,228,20,28.23940528773079
1219,225,20,28.782315039408335
1220,218,20,29.302752114583377
1221,217,20,29.806461761664547
1222,213,18,30.284732971070106
1223,212,16,30.41896895866491
1224,210,15,30.647308823710542
1225,201,15,30.938382940804306
1226,198,13,31.221395272467184
1227,196,12,30.46432993728392
1228,192,11,28.586064185836168
1229,186,10,27.76190071858993
1230,183,9,27.17290217156917
1231,178,8,26.70795693016547
1232,172,8,26.31377050152963
1233,164,8,25.979805948627032
1234,158,7,26.160613931855384
1235,155,7,26.314534058250675
1236,153,7,26.44715912635579
1237,152,6,26.567842694239356
1238,147,6,26.679913835011384
1239,144,5,26.785671610523625
1240,138,4,26.88581296411476
1241,134,3,27.881220516284387
1242,128,3,28.331866682087828
1243,120,3,28.687988496676088
1244,115,2,29.003901205633202
1245,110,1,29.284964504669528
1246,102,1,29.569002610403768
1247,96,1,30.19570078498848
1248,90,1,30.750731646774973
1249,83,1,31.2622074561639
1250,77,0,33.72443532641723
